FlightNumber,DepartureAirport,ArrivalAirport,DepartureTime,ArrivalTime,Airline,FlightDuration,AvgTicketPrice,Aircraft,PassengerCount
FL-771357,DEN,ICN,2023-02-04 02:31:00,2023-02-04 09:17:00,Qantas,6:46:00,1212,McDonnell Douglas MD-88,245
FL-339710,MIA,DEN,2023-01-07 11:43:00,2023-01-07 18:54:00,Qatar Airways,7:11:00,2409,Boeing 787,184
FL-705176,YHZ,SIN,2023-12-05 01:07:00,2023-12-05 02:14:00,Swiss International Air Lines,1:07:00,886,Boeing 787,193
FL-889928,FRA,YXU,2023-08-08 15:59:00,2023-08-08 17:51:00,Emirates,1:52:00,1623,Embraer E190,174
FL-149273,YVR,HKG,2023-04-27 13:59:00,2023-04-27 16:28:00,Thai Airways,2:29:00,542,Boeing 737 MAX,246
FL-161510,IST,LHR,2023-04-28 01:40:00,2023-04-28 07:34:00,Turkish Airlines,5:54:00,2644,Airbus A340,209
FL-154621,MIA,DFW,2023-07-24 10:43:00,2023-07-24 19:40:00,Air France,8:57:00,293,Airbus A330,123
FL-808290,YUL,AMS,2023-05-08 02:02:00,2023-05-08 09:06:00,Cathay Pacific,7:04:00,1668,Boeing 737,205
FL-304487,JFK,LHR,2023-04-01 20:41:00,2023-04-02 02:59:00,KLM,6:18:00,1058,Boeing 787,179
FL-895480,ICN,YOW,2023-08-10 17:42:00,2023-08-10 20:24:00,Cathay Pacific,2:42:00,2586,Boeing 737 MAX,227
FL-161738,YHZ,ATL,2023-02-04 04:37:00,2023-02-04 09:23:00,United Airlines,4:46:00,2667,Embraer E190,121
FL-119423,YVR,MEX,2023-02-02 12:32:00,2023-02-02 20:13:00,Air Canada,7:41:00,1734,Airbus A380,205
FL-906498,HND,MIA,2023-07-13 04:41:00,2023-07-13 07:15:00,Emirates,2:34:00,2170,Boeing 737,174
FL-628187,SFO,DEN,2023-05-24 20:52:00,2023-05-25 00:51:00,ANA All Nippon Airways,3:59:00,373,Airbus A320,145
FL-136384,MEL,HKG,2023-11-27 17:01:00,2023-11-27 18:01:00,Swiss International Air Lines,1:00:00,1494,Boeing 737,223
FL-211488,FRA,ORD,2023-03-28 13:13:00,2023-03-28 15:42:00,Etihad Airways,2:29:00,2231,Boeing 737 MAX,179
FL-529617,ORD,FRA,2023-07-11 08:05:00,2023-07-11 10:47:00,United Airlines,2:42:00,1296,Boeing 747,227
FL-685123,ORD,YHZ,2023-05-01 06:45:00,2023-05-01 10:33:00,Lufthansa,3:48:00,2717,Bombardier Q400,143
FL-540542,DXB,FRA,2023-05-26 08:02:00,2023-05-26 15:52:00,Etihad Airways,7:50:00,2892,Boeing 777,159
FL-531805,IST,YOW,2023-09-12 14:48:00,2023-09-12 22:57:00,Air France,8:09:00,1354,Boeing 777,161
FL-418417,SYD,LAX,2023-11-08 09:07:00,2023-11-08 15:58:00,Qatar Airways,6:51:00,2761,Airbus A380,205
FL-900834,JFK,ORD,2023-03-01 10:16:00,2023-03-01 15:32:00,KLM,5:16:00,1387,Airbus A380,120
FL-648816,HKG,YYZ,2023-07-22 19:19:00,2023-07-22 21:32:00,Lufthansa,2:13:00,466,McDonnell Douglas MD-88,163
FL-755601,DXB,DFW,2023-11-03 21:11:00,2023-11-04 00:24:00,Air Python,3:13:00,2491,Boeing 737 MAX,188
FL-638588,IST,DFW,2023-09-28 14:51:00,2023-09-28 18:56:00,Turkish Airlines,4:05:00,1865,Boeing 767,111
FL-447104,YVR,LAX,2023-09-16 02:48:00,2023-09-16 11:05:00,Virgin Atlantic,8:17:00,1587,Airbus A330,125
FL-377053,YHZ,PEK,2023-10-02 12:01:00,2023-10-02 13:52:00,Air Canada,1:51:00,2913,Bombardier CRJ900,219
FL-746486,SYD,YOW,2023-07-16 06:23:00,2023-07-16 11:59:00,Cathay Pacific,5:36:00,1606,Bombardier CRJ900,140
FL-283524,JFK,ICN,2023-10-26 16:50:00,2023-10-26 22:26:00,Etihad Airways,5:36:00,266,Airbus A320,138
FL-660731,HKG,CDG,2023-08-27 20:02:00,2023-08-27 21:25:00,Qatar Airways,1:23:00,2570,Airbus A350,174
FL-833149,YOW,FCO,2023-07-10 15:55:00,2023-07-10 17:30:00,Iberia,1:35:00,1855,McDonnell Douglas MD-88,218
FL-379913,HND,YYZ,2023-07-07 13:58:00,2023-07-07 15:42:00,ANA All Nippon Airways,1:44:00,728,Bombardier CRJ900,217
FL-519655,MEX,YXU,2023-09-22 06:30:00,2023-09-22 09:13:00,Etihad Airways,2:43:00,2165,Bombardier CRJ900,127
FL-570684,YOW,SIN,2023-08-17 01:45:00,2023-08-17 10:03:00,Cathay Pacific,8:18:00,1102,Boeing 737,184
FL-854444,SYD,ICN,2023-07-11 17:32:00,2023-07-12 00:04:00,Delta Airlines,6:32:00,1114,Boeing 747,233
FL-131157,DFW,YYZ,2023-12-08 13:18:00,2023-12-08 14:49:00,Avianca,1:31:00,2082,Boeing 787,245
FL-466836,DFW,SYD,2023-04-23 18:17:00,2023-04-24 00:49:00,Qantas,6:32:00,327,Boeing 747,217
FL-818005,SFO,ATL,2023-09-06 13:12:00,2023-09-06 21:53:00,British Airways,8:41:00,785,Airbus A320,202
FL-246064,YYZ,CDG,2023-01-27 13:06:00,2023-01-27 14:06:00,Emirates,1:00:00,2928,Bombardier CRJ900,191
FL-244278,MEX,LHR,2023-11-03 15:33:00,2023-11-03 19:54:00,Thai Airways,4:21:00,1207,McDonnell Douglas MD-88,249
FL-444811,YXU,LAX,2023-08-27 15:56:00,2023-08-27 20:51:00,Royal Jordanian,4:55:00,2739,Boeing 777,121
FL-518367,FRA,CDG,2023-10-13 11:14:00,2023-10-13 18:16:00,WestJet,7:02:00,1501,Airbus A340,148
FL-926302,YVR,FRA,2023-09-25 11:45:00,2023-09-25 13:41:00,Air Python,1:56:00,399,Airbus A330,198
FL-407047,MEL,YXU,2023-05-01 23:17:00,2023-05-02 00:55:00,Asiana Airlines,1:38:00,460,Airbus A320,249
FL-146089,YVR,LHR,2023-06-23 16:42:00,2023-06-24 00:49:00,Finnair,8:07:00,1474,Boeing 777,196
FL-106597,LAX,YOW,2023-01-06 08:45:00,2023-01-06 10:35:00,Iberia,1:50:00,634,Boeing 737,153
FL-685449,YOW,CDG,2023-12-17 17:03:00,2023-12-18 01:06:00,Virgin Atlantic,8:03:00,2093,Boeing 767,164
FL-874480,DFW,YYZ,2023-08-19 14:49:00,2023-08-19 21:39:00,Swiss International Air Lines,6:50:00,1302,Embraer E190,112
FL-477957,ORD,FRA,2023-11-21 08:56:00,2023-11-21 16:14:00,Air Canada,7:18:00,1989,Airbus A350,196
FL-963293,CDG,YXU,2023-01-17 07:12:00,2023-01-17 09:00:00,United Airlines,1:48:00,1000,Bombardier Q400,107
FL-208656,AMS,MIA,2023-09-26 23:34:00,2023-09-27 06:58:00,Finnair,7:24:00,1375,Bombardier Q400,172
FL-194304,FCO,SFO,2023-05-08 13:17:00,2023-05-08 18:30:00,Qantas,5:13:00,1807,Airbus A330,188
FL-876971,FCO,HKG,2023-05-25 23:19:00,2023-05-26 01:33:00,EVA Air,2:14:00,269,McDonnell Douglas MD-88,141
FL-783051,ICN,FCO,2023-08-22 00:17:00,2023-08-22 08:56:00,United Airlines,8:39:00,1101,Bombardier Q400,194
FL-757531,DFW,DEN,2023-10-10 05:59:00,2023-10-10 08:13:00,Etihad Airways,2:14:00,724,Airbus A330,131
FL-435858,LHR,YHZ,2023-05-21 18:10:00,2023-05-21 21:48:00,Thai Airways,3:38:00,1653,Boeing 767,107
FL-627144,PEK,YHZ,2023-06-04 01:57:00,2023-06-04 10:05:00,Aeroflot,8:08:00,2007,McDonnell Douglas MD-88,244
FL-339138,SFO,MEL,2023-12-04 04:27:00,2023-12-04 11:26:00,Air France,6:59:00,1288,Airbus A330,188
FL-939811,IST,DXB,2023-05-09 21:24:00,2023-05-10 05:13:00,Delta Airlines,7:49:00,968,Boeing 767,155
FL-710965,MIA,MEX,2023-03-17 22:59:00,2023-03-18 07:35:00,Lufthansa,8:36:00,295,Bombardier Q400,125
FL-742421,ATL,HND,2023-08-19 05:20:00,2023-08-19 13:58:00,Virgin Atlantic,8:38:00,383,Airbus A320,221
FL-462061,IST,LHR,2023-02-26 18:31:00,2023-02-26 20:35:00,Royal Jordanian,2:04:00,2543,Boeing 737,167
FL-452650,YHZ,MEL,2023-05-19 20:34:00,2023-05-20 05:11:00,EVA Air,8:37:00,319,Boeing 737,156
FL-399906,HKG,ICN,2023-02-22 06:07:00,2023-02-22 08:24:00,China Southern Airlines,2:17:00,779,Embraer E190,190
FL-822613,LAX,CDG,2023-03-10 02:51:00,2023-03-10 06:49:00,Aeroflot,3:58:00,273,Airbus A330,207
FL-123850,MIA,LAX,2023-03-15 00:18:00,2023-03-15 02:53:00,Avianca,2:35:00,2189,Airbus A320,162
FL-919953,YHZ,YVR,2023-02-18 12:12:00,2023-02-18 14:27:00,WestJet,2:15:00,2400,Boeing 767,244
FL-223401,LAX,HKG,2023-11-05 06:03:00,2023-11-05 12:00:00,Etihad Airways,5:57:00,1378,Boeing 737 MAX,200
FL-967092,SFO,MIA,2023-09-03 09:15:00,2023-09-03 18:12:00,Aeroflot,8:57:00,222,Bombardier CRJ900,185
FL-457565,YHZ,IST,2023-12-26 18:57:00,2023-12-27 01:12:00,Turkish Airlines,6:15:00,838,Bombardier CRJ900,240
FL-828984,LHR,SFO,2023-06-24 20:09:00,2023-06-25 03:54:00,United Airlines,7:45:00,831,Boeing 767,178
FL-578010,LAX,DEN,2023-09-21 01:45:00,2023-09-21 04:55:00,Turkish Airlines,3:10:00,1641,Bombardier Q400,236
FL-703657,HKG,DEN,2023-03-11 03:51:00,2023-03-11 10:39:00,Emirates,6:48:00,1944,McDonnell Douglas MD-88,219
FL-906662,YXU,YYZ,2023-09-26 19:13:00,2023-09-27 03:52:00,China Southern Airlines,8:39:00,2853,Boeing 777,230
FL-444290,DFW,PEK,2023-03-02 15:38:00,2023-03-02 19:18:00,ANA All Nippon Airways,3:40:00,1674,McDonnell Douglas MD-88,246
FL-665390,MIA,YOW,2023-11-24 09:54:00,2023-11-24 11:04:00,Qatar Airways,1:10:00,2747,Airbus A320,203
FL-144560,CDG,PEK,2023-08-12 16:39:00,2023-08-12 21:38:00,Iberia,4:59:00,412,Boeing 737 MAX,101
FL-502276,ICN,HND,2023-03-09 14:56:00,2023-03-09 22:07:00,Etihad Airways,7:11:00,1757,Bombardier Q400,137
FL-483174,MEX,DFW,2023-04-21 20:09:00,2023-04-22 03:30:00,Etihad Airways,7:21:00,1539,Boeing 767,213
FL-309402,YOW,MIA,2023-02-16 06:27:00,2023-02-16 10:10:00,Singapore Airlines,3:43:00,1352,Airbus A340,116
FL-296714,ICN,YXU,2023-01-08 15:23:00,2023-01-08 22:52:00,Avianca,7:29:00,2534,Boeing 767,246
FL-162688,JFK,IST,2023-05-06 05:37:00,2023-05-06 14:05:00,Emirates,8:28:00,1834,Boeing 737,192
FL-794847,HKG,CDG,2023-03-13 05:45:00,2023-03-13 10:08:00,Finnair,4:23:00,2421,Airbus A330,222
FL-881012,YUL,YVR,2023-05-24 08:47:00,2023-05-24 16:59:00,United Airlines,8:12:00,532,Airbus A340,184
FL-312676,ICN,DXB,2023-11-04 15:20:00,2023-11-04 21:27:00,Delta Airlines,6:07:00,1731,Boeing 767,164
FL-715819,LHR,SIN,2023-11-25 07:31:00,2023-11-25 14:40:00,Virgin Atlantic,7:09:00,2406,Airbus A330,105
FL-580814,FRA,YOW,2023-02-15 12:40:00,2023-02-15 18:15:00,China Southern Airlines,5:35:00,2231,Embraer E190,247
FL-725871,MEL,ICN,2023-05-26 03:54:00,2023-05-26 04:56:00,Iberia,1:02:00,2268,McDonnell Douglas MD-88,136
FL-456546,YXU,SFO,2023-04-09 11:38:00,2023-04-09 18:48:00,Emirates,7:10:00,300,McDonnell Douglas MD-88,232
FL-392820,YXU,YOW,2023-05-18 22:57:00,2023-05-19 06:26:00,Qatar Airways,7:29:00,507,Bombardier CRJ900,247
FL-322016,DFW,YHZ,2023-06-27 00:06:00,2023-06-27 01:56:00,Finnair,1:50:00,450,Embraer E190,202
FL-876861,YYZ,ORD,2023-10-10 10:22:00,2023-10-10 14:10:00,KLM,3:48:00,1673,Airbus A380,185
FL-733620,IST,ORD,2023-08-22 20:39:00,2023-08-23 01:28:00,EVA Air,4:49:00,2719,Airbus A320,158
FL-342057,DXB,MEX,2023-07-03 08:50:00,2023-07-03 10:08:00,Emirates,1:18:00,1696,Boeing 747,169
FL-148831,YYZ,DEN,2023-03-06 14:25:00,2023-03-06 21:20:00,EVA Air,6:55:00,2158,Boeing 737 MAX,190
FL-114804,SIN,SYD,2023-10-05 04:03:00,2023-10-05 07:22:00,Turkish Airlines,3:19:00,2828,Boeing 737 MAX,244
FL-708554,SIN,LAX,2023-12-18 23:48:00,2023-12-19 08:08:00,Alitalia,8:20:00,1822,Airbus A320,172
FL-473547,YOW,AMS,2023-04-06 15:05:00,2023-04-06 16:37:00,Aeroflot,1:32:00,1933,Boeing 767,215
FL-360450,DFW,ICN,2023-02-13 01:32:00,2023-02-13 05:17:00,Air Canada,3:45:00,1865,Boeing 737,167
FL-762384,YYZ,IST,2023-08-08 15:17:00,2023-08-09 00:14:00,Qatar Airways,8:57:00,432,Airbus A340,219
FL-570800,YUL,FCO,2023-07-16 13:32:00,2023-07-16 16:26:00,Qantas,2:54:00,308,Bombardier CRJ900,132
FL-980471,YYZ,LAX,2023-06-01 06:54:00,2023-06-01 14:30:00,Turkish Airlines,7:36:00,1861,Airbus A330,230
FL-494458,MIA,YVR,2023-07-18 06:45:00,2023-07-18 10:16:00,China Southern Airlines,3:31:00,1108,Boeing 787,170
FL-194184,JFK,CDG,2023-04-18 05:56:00,2023-04-18 11:40:00,China Southern Airlines,5:44:00,778,Boeing 737 MAX,245
FL-655316,MEL,FRA,2023-04-14 15:38:00,2023-04-14 18:54:00,China Southern Airlines,3:16:00,1856,McDonnell Douglas MD-88,179
FL-963204,DFW,AMS,2023-10-13 11:52:00,2023-10-13 18:37:00,Air Python,6:45:00,2596,Airbus A350,239
FL-700071,YHZ,ORD,2023-11-04 19:03:00,2023-11-04 22:09:00,Air France,3:06:00,1416,Airbus A320,231
FL-369002,YYZ,LAX,2023-05-14 16:45:00,2023-05-14 20:23:00,Singapore Airlines,3:38:00,556,Boeing 747,227
FL-476008,ATL,ORD,2023-08-10 17:03:00,2023-08-10 23:53:00,Air France,6:50:00,2563,Boeing 737,244
FL-246689,FRA,ORD,2023-03-18 05:14:00,2023-03-18 07:46:00,Qatar Airways,2:32:00,2285,Boeing 737 MAX,121
FL-551308,YYZ,MEL,2023-08-26 03:36:00,2023-08-26 09:18:00,Iberia,5:42:00,334,Airbus A350,227
FL-690868,ORD,YHZ,2023-04-27 23:30:00,2023-04-28 05:59:00,EVA Air,6:29:00,1639,Bombardier Q400,171
FL-600330,HKG,ICN,2023-05-14 13:20:00,2023-05-14 20:34:00,Thai Airways,7:14:00,1421,Embraer E190,215
FL-310011,MIA,YOW,2023-02-19 07:07:00,2023-02-19 12:22:00,Air Canada,5:15:00,2265,Boeing 777,115
FL-326529,DEN,LHR,2023-12-03 22:24:00,2023-12-04 01:20:00,Qatar Airways,2:56:00,1828,Boeing 767,132
FL-263280,MEL,DEN,2023-02-01 02:07:00,2023-02-01 05:12:00,KLM,3:05:00,2823,Boeing 747,178
FL-337170,MEL,ATL,2023-12-04 07:29:00,2023-12-04 09:13:00,ANA All Nippon Airways,1:44:00,2509,Airbus A330,201
FL-326791,PEK,YOW,2023-05-07 04:13:00,2023-05-07 07:09:00,Etihad Airways,2:56:00,1068,Boeing 737 MAX,179
FL-420060,LAX,ICN,2023-07-03 21:12:00,2023-07-04 05:49:00,Qantas,8:37:00,2065,Airbus A350,244
FL-973656,YUL,JFK,2023-05-05 03:51:00,2023-05-05 08:17:00,Alitalia,4:26:00,2555,Boeing 737,189
FL-501760,DXB,MEX,2023-10-10 05:03:00,2023-10-10 12:40:00,Qantas,7:37:00,960,Boeing 747,233
FL-601535,MEX,YXU,2023-09-20 03:40:00,2023-09-20 07:40:00,China Southern Airlines,4:00:00,1798,Boeing 787,164
FL-613302,MEL,LAX,2023-06-10 11:41:00,2023-06-10 16:23:00,British Airways,4:42:00,1189,Boeing 737,110
FL-941761,LAX,HND,2023-04-28 19:43:00,2023-04-29 01:12:00,Etihad Airways,5:29:00,972,Airbus A350,132
FL-252857,YYZ,ORD,2023-05-08 22:53:00,2023-05-09 00:26:00,Etihad Airways,1:33:00,314,Boeing 737,111
FL-224104,SIN,DXB,2023-12-26 21:30:00,2023-12-27 06:06:00,Virgin Atlantic,8:36:00,676,Boeing 767,108
FL-646566,DFW,IST,2023-07-17 10:30:00,2023-07-17 15:06:00,WestJet,4:36:00,856,Airbus A320,250
FL-751512,DXB,MEL,2023-09-25 16:06:00,2023-09-25 21:22:00,Air Python,5:16:00,1467,Bombardier Q400,136
FL-584373,YYZ,MEL,2023-02-13 12:12:00,2023-02-13 17:54:00,Lufthansa,5:42:00,1082,Boeing 747,197
FL-577595,YXU,CDG,2023-01-28 19:34:00,2023-01-29 03:50:00,British Airways,8:16:00,1022,Airbus A340,187
FL-522618,YUL,FCO,2023-09-26 09:46:00,2023-09-26 12:09:00,Aeroflot,2:23:00,2961,Boeing 737 MAX,166
FL-299747,FRA,SYD,2023-07-15 07:41:00,2023-07-15 09:31:00,Avianca,1:50:00,2327,Airbus A350,246
FL-838362,YHZ,ORD,2023-04-21 04:15:00,2023-04-21 05:58:00,Etihad Airways,1:43:00,1511,Bombardier Q400,247
FL-162407,HND,DXB,2023-05-05 03:35:00,2023-05-05 10:58:00,Virgin Atlantic,7:23:00,1270,Airbus A380,133
FL-627967,LHR,DXB,2023-04-21 18:13:00,2023-04-21 20:48:00,WestJet,2:35:00,2173,Boeing 747,169
FL-739800,LHR,YUL,2023-10-04 05:35:00,2023-10-04 12:45:00,Thai Airways,7:10:00,2172,Boeing 737,234
FL-331408,AMS,MEX,2023-12-06 10:03:00,2023-12-06 13:37:00,KLM,3:34:00,538,Bombardier Q400,107
FL-368536,FRA,CDG,2023-05-09 23:24:00,2023-05-10 07:42:00,Aeroflot,8:18:00,2497,Airbus A380,199
FL-775217,SFO,YYZ,2023-11-19 13:05:00,2023-11-19 16:03:00,Asiana Airlines,2:58:00,2658,Airbus A350,182
FL-686490,DXB,FCO,2023-09-18 06:02:00,2023-09-18 13:59:00,Alitalia,7:57:00,1714,Boeing 777,200
FL-387075,SYD,YUL,2023-07-01 20:05:00,2023-07-01 21:20:00,Air France,1:15:00,2615,McDonnell Douglas MD-88,173
FL-552967,SYD,ORD,2023-09-21 17:20:00,2023-09-22 00:36:00,American Airlines,7:16:00,2199,Boeing 737,125
FL-354222,HKG,YHZ,2023-01-04 20:20:00,2023-01-05 02:41:00,Emirates,6:21:00,1896,Boeing 737 MAX,144
FL-103541,YOW,ICN,2023-01-09 15:29:00,2023-01-09 22:18:00,American Airlines,6:49:00,596,Boeing 777,242
FL-287695,YYZ,LHR,2023-12-08 01:34:00,2023-12-08 04:11:00,Virgin Atlantic,2:37:00,2564,Boeing 777,168
FL-908420,HND,FCO,2023-06-09 23:49:00,2023-06-10 08:31:00,British Airways,8:42:00,2048,Boeing 767,148
FL-152853,YYZ,YOW,2023-08-27 15:30:00,2023-08-27 19:35:00,Alitalia,4:05:00,528,Airbus A330,105
FL-176790,AMS,MEX,2023-02-08 21:53:00,2023-02-09 06:23:00,United Airlines,8:30:00,730,Airbus A350,196
FL-440814,IST,ATL,2023-05-13 14:03:00,2023-05-13 21:30:00,Air Canada,7:27:00,300,Boeing 737,126
FL-134330,AMS,YVR,2023-04-19 10:22:00,2023-04-19 12:35:00,Iberia,2:13:00,406,Bombardier CRJ900,122
FL-567119,PEK,DFW,2023-10-23 16:11:00,2023-10-23 18:25:00,KLM,2:14:00,1765,Boeing 787,239
FL-545850,ICN,ORD,2023-09-12 02:46:00,2023-09-12 06:16:00,Singapore Airlines,3:30:00,2381,Airbus A330,230
FL-738636,ATL,YYZ,2023-06-18 13:25:00,2023-06-18 19:02:00,Alitalia,5:37:00,1231,Boeing 787,241
FL-301253,MEL,ICN,2023-12-23 01:34:00,2023-12-23 08:55:00,Delta Airlines,7:21:00,1125,McDonnell Douglas MD-88,201
FL-327058,MEX,YOW,2023-03-03 03:05:00,2023-03-03 07:02:00,WestJet,3:57:00,367,Embraer E190,144
FL-569194,SFO,YHZ,2023-05-14 07:07:00,2023-05-14 13:15:00,Cathay Pacific,6:08:00,1024,Airbus A330,168
FL-940309,ICN,DFW,2023-10-18 01:07:00,2023-10-18 06:45:00,Turkish Airlines,5:38:00,1203,Bombardier CRJ900,180
FL-913050,ATL,YOW,2023-04-10 13:06:00,2023-04-10 15:43:00,Thai Airways,2:37:00,728,Boeing 737 MAX,142
FL-576781,SIN,LHR,2023-10-12 05:48:00,2023-10-12 14:42:00,Lufthansa,8:54:00,1595,Boeing 737 MAX,162
FL-118277,YHZ,ATL,2023-02-20 13:58:00,2023-02-20 21:09:00,Royal Jordanian,7:11:00,2409,Boeing 787,133
FL-874338,FRA,YOW,2023-07-27 20:55:00,2023-07-28 01:53:00,Air Python,4:58:00,2430,Boeing 737,145
FL-926542,DFW,ICN,2023-03-24 04:17:00,2023-03-24 06:34:00,Qantas,2:17:00,2052,Airbus A330,229
FL-666587,LHR,SFO,2023-01-28 17:24:00,2023-01-28 23:40:00,Virgin Atlantic,6:16:00,673,Boeing 787,125
FL-565580,CDG,ATL,2023-12-03 19:08:00,2023-12-03 21:55:00,ANA All Nippon Airways,2:47:00,1783,Boeing 737 MAX,146
FL-428696,SIN,HND,2023-11-22 15:41:00,2023-11-22 19:08:00,Avianca,3:27:00,2049,Boeing 747,213
FL-141660,LAX,YUL,2023-06-20 05:32:00,2023-06-20 10:30:00,Air France,4:58:00,2518,Airbus A380,172
FL-411872,FRA,MIA,2023-03-28 21:42:00,2023-03-29 00:24:00,Avianca,2:42:00,488,McDonnell Douglas MD-88,149
FL-737833,MEX,SFO,2023-08-26 06:41:00,2023-08-26 10:27:00,Turkish Airlines,3:46:00,2230,Bombardier Q400,236
FL-212382,HKG,SYD,2023-06-23 19:09:00,2023-06-23 20:10:00,Finnair,1:01:00,2787,Boeing 737 MAX,202
FL-750403,LAX,LHR,2023-10-25 18:06:00,2023-10-25 20:49:00,Qantas,2:43:00,1209,Boeing 737,176
FL-818494,LHR,FCO,2023-05-26 23:46:00,2023-05-27 06:51:00,American Airlines,7:05:00,460,Airbus A320,154
FL-897221,LAX,SIN,2023-11-07 23:56:00,2023-11-08 01:34:00,Lufthansa,1:38:00,809,McDonnell Douglas MD-88,175
FL-753868,YXU,YYZ,2023-08-10 16:55:00,2023-08-11 01:36:00,China Southern Airlines,8:41:00,2373,Boeing 777,231
FL-845833,YXU,MEX,2023-06-25 05:51:00,2023-06-25 11:45:00,Air Canada,5:54:00,2004,Bombardier CRJ900,177
FL-143465,LHR,JFK,2023-06-12 15:51:00,2023-06-12 18:57:00,EVA Air,3:06:00,996,Bombardier Q400,143
FL-567340,YYZ,LAX,2023-05-17 18:31:00,2023-05-17 19:33:00,Alitalia,1:02:00,1749,Boeing 747,175
FL-692845,DEN,AMS,2023-10-23 20:32:00,2023-10-24 01:19:00,Singapore Airlines,4:47:00,2627,Bombardier CRJ900,242
FL-360053,LAX,IST,2023-07-06 00:28:00,2023-07-06 03:59:00,Royal Jordanian,3:31:00,2716,Boeing 777,213
FL-402499,YUL,IST,2023-04-15 21:34:00,2023-04-16 04:41:00,Delta Airlines,7:07:00,511,Boeing 737 MAX,223
FL-490997,JFK,YHZ,2023-06-19 09:29:00,2023-06-19 11:12:00,KLM,1:43:00,1229,Bombardier CRJ900,111
FL-803672,DXB,LAX,2023-04-27 17:14:00,2023-04-27 21:59:00,Royal Jordanian,4:45:00,1042,Airbus A330,231
FL-771287,YVR,YOW,2023-11-26 20:17:00,2023-11-27 03:17:00,Iberia,7:00:00,2365,Boeing 777,208
FL-331938,FCO,ATL,2023-07-06 03:20:00,2023-07-06 10:50:00,Aeroflot,7:30:00,1535,Airbus A340,188
FL-318081,SFO,SIN,2023-02-26 03:27:00,2023-02-26 06:37:00,Swiss International Air Lines,3:10:00,483,Boeing 737 MAX,148
FL-934286,SYD,IST,2023-04-06 00:40:00,2023-04-06 06:47:00,Thai Airways,6:07:00,1666,Airbus A380,152
FL-102469,SIN,MIA,2023-05-28 20:41:00,2023-05-29 01:03:00,Virgin Atlantic,4:22:00,777,Boeing 767,101
FL-275071,YUL,LHR,2023-01-18 11:41:00,2023-01-18 14:00:00,Cathay Pacific,2:19:00,2337,Boeing 737 MAX,203
FL-518546,HKG,YXU,2023-06-15 18:04:00,2023-06-15 22:46:00,Royal Jordanian,4:42:00,1528,Bombardier Q400,227
FL-818458,HND,ICN,2023-02-06 11:24:00,2023-02-06 12:25:00,Delta Airlines,1:01:00,2851,Boeing 747,188
FL-923836,SIN,JFK,2023-06-15 00:39:00,2023-06-15 03:55:00,Singapore Airlines,3:16:00,1345,Boeing 737,178
FL-239116,MEL,HKG,2023-07-06 15:09:00,2023-07-06 17:26:00,Air Python,2:17:00,251,Boeing 737,203
FL-450832,YVR,ICN,2023-03-11 06:25:00,2023-03-11 10:30:00,Air Canada,4:05:00,1639,Bombardier CRJ900,125
FL-122969,YUL,YVR,2023-01-14 03:41:00,2023-01-14 06:03:00,Thai Airways,2:22:00,1993,Boeing 737,239
FL-333283,ICN,YYZ,2023-11-11 09:16:00,2023-11-11 17:46:00,Lufthansa,8:30:00,1216,Embraer E190,167
FL-413336,MEX,AMS,2023-03-24 23:01:00,2023-03-25 05:21:00,Turkish Airlines,6:20:00,214,Airbus A320,144
FL-461459,MIA,MEL,2023-06-18 11:27:00,2023-06-18 13:25:00,United Airlines,1:58:00,326,Airbus A350,151
FL-344403,YXU,ICN,2023-09-25 01:03:00,2023-09-25 04:21:00,Virgin Atlantic,3:18:00,3000,Boeing 737,221
FL-131198,ICN,LAX,2023-03-20 23:36:00,2023-03-21 06:18:00,KLM,6:42:00,1842,Boeing 777,137
FL-927600,YYZ,SIN,2023-06-12 22:30:00,2023-06-13 01:08:00,Royal Jordanian,2:38:00,2455,Airbus A350,237
FL-853232,MEX,FCO,2023-01-01 23:10:00,2023-01-02 03:14:00,British Airways,4:04:00,2595,Airbus A380,192
FL-819613,SFO,HKG,2023-12-12 08:45:00,2023-12-12 15:30:00,Royal Jordanian,6:45:00,2887,Airbus A340,149
FL-799438,CDG,SFO,2023-01-15 23:34:00,2023-01-16 01:56:00,EVA Air,2:22:00,1393,Boeing 767,249
FL-696183,HKG,YXU,2023-05-08 15:05:00,2023-05-08 18:40:00,KLM,3:35:00,2569,Boeing 777,149
FL-450483,MEL,LHR,2023-06-17 14:37:00,2023-06-17 20:07:00,Etihad Airways,5:30:00,2211,Bombardier Q400,206
FL-380673,PEK,YVR,2023-08-02 16:21:00,2023-08-02 17:40:00,Iberia,1:19:00,215,Airbus A320,243
FL-631738,ORD,CDG,2023-06-25 14:48:00,2023-06-25 22:40:00,Virgin Atlantic,7:52:00,563,Airbus A330,250
FL-752252,LHR,YHZ,2023-03-22 21:30:00,2023-03-22 23:02:00,Royal Jordanian,1:32:00,2701,Boeing 767,116
FL-851805,FCO,YHZ,2023-07-07 18:16:00,2023-07-08 02:46:00,China Southern Airlines,8:30:00,2072,Airbus A320,206
FL-221459,YUL,MIA,2023-03-05 03:35:00,2023-03-05 10:41:00,Etihad Airways,7:06:00,1895,Embraer E190,220
FL-230125,HND,LAX,2023-08-16 23:42:00,2023-08-17 04:29:00,Alitalia,4:47:00,887,Airbus A350,171
