FlightNumber,DepartureAirport,ArrivalAirport,DepartureTime,ArrivalTime,Airline,FlightDuration,AvgTicketPrice,Aircraft,PassengerCount
FL-365157,DXB,HND,2023-09-23 12:21:00,2023-09-23 18:39:00,Qatar Airways,6:18:00,333,Bombardier Q400,160
FL-142638,SYD,IST,2023-05-17 10:08:00,2023-05-17 15:43:00,Emirates,5:35:00,2433,Airbus A320,146
FL-119991,SIN,ORD,2023-09-14 11:51:00,2023-09-14 15:42:00,Swiss International Air Lines,3:51:00,1651,Boeing 737,227
FL-876006,ICN,AMS,2023-01-06 03:50:00,2023-01-06 06:23:00,Aeroflot,2:33:00,2650,Airbus A380,175
FL-921073,LAX,MEL,2023-10-07 08:43:00,2023-10-07 11:25:00,Swiss International Air Lines,2:42:00,481,Airbus A350,174
FL-650176,HND,SYD,2023-05-18 01:16:00,2023-05-18 08:56:00,Singapore Airlines,7:40:00,1814,Boeing 737 MAX,232
FL-151324,IST,SFO,2023-10-01 00:57:00,2023-10-01 05:55:00,Qatar Airways,4:58:00,1054,Airbus A340,160
FL-673746,FRA,DEN,2023-09-24 04:23:00,2023-09-24 12:28:00,EVA Air,8:05:00,2627,Airbus A320,144
FL-556337,HKG,IST,2023-01-19 07:17:00,2023-01-19 12:50:00,Iberia,5:33:00,2796,Airbus A320,116
FL-758341,HKG,SFO,2023-10-22 13:38:00,2023-10-22 16:35:00,Virgin Atlantic,2:57:00,752,Airbus A320,160
FL-398173,MEX,YUL,2023-11-14 09:25:00,2023-11-14 18:12:00,Qatar Airways,8:47:00,2919,Bombardier Q400,174
FL-360640,DFW,LHR,2023-11-07 17:08:00,2023-11-07 21:14:00,Cathay Pacific,4:06:00,430,Embraer E190,168
FL-806805,DXB,AMS,2023-07-21 03:25:00,2023-07-21 12:21:00,Delta Airlines,8:56:00,292,Bombardier CRJ900,142
FL-172024,YOW,IST,2023-04-01 01:36:00,2023-04-01 02:49:00,Delta Airlines,1:13:00,2834,Airbus A320,204
FL-751157,DFW,ATL,2023-03-06 17:16:00,2023-03-06 21:08:00,Emirates,3:52:00,478,Airbus A320,209
FL-972542,DFW,MIA,2023-06-03 09:53:00,2023-06-03 11:29:00,Asiana Airlines,1:36:00,1588,McDonnell Douglas MD-88,130
FL-950837,YUL,YHZ,2023-04-13 12:12:00,2023-04-13 16:59:00,Virgin Atlantic,4:47:00,1963,Bombardier CRJ900,126
FL-470049,YYZ,YHZ,2023-07-02 11:42:00,2023-07-02 13:03:00,Turkish Airlines,1:21:00,1809,Airbus A320,207
FL-714154,YOW,SYD,2023-07-06 07:34:00,2023-07-06 12:18:00,Delta Airlines,4:44:00,1030,Boeing 737,214
FL-137506,PEK,ATL,2023-01-09 18:03:00,2023-01-10 01:18:00,WestJet,7:15:00,2672,Airbus A350,195
FL-815342,MEL,MIA,2023-04-01 02:28:00,2023-04-01 10:55:00,Air Python,8:27:00,1571,Airbus A320,186
FL-727814,LAX,LHR,2023-10-17 13:49:00,2023-10-17 22:32:00,Iberia,8:43:00,1029,Airbus A350,121
FL-236994,YUL,YOW,2023-09-11 00:20:00,2023-09-11 04:11:00,Qatar Airways,3:51:00,2425,Airbus A320,141
FL-579092,ATL,MIA,2023-08-22 16:28:00,2023-08-22 22:06:00,Singapore Airlines,5:38:00,1865,McDonnell Douglas MD-88,116
FL-324071,MIA,SFO,2023-09-20 19:42:00,2023-09-20 23:45:00,Iberia,4:03:00,1026,Airbus A380,128
FL-697347,YHZ,FCO,2023-09-27 16:33:00,2023-09-27 20:31:00,Air Canada,3:58:00,714,Bombardier Q400,167
FL-501430,ATL,LAX,2023-07-10 15:38:00,2023-07-10 21:47:00,British Airways,6:09:00,2594,Boeing 767,209
FL-731659,ICN,AMS,2023-04-24 05:48:00,2023-04-24 08:22:00,Qatar Airways,2:34:00,959,Embraer E190,249
FL-884941,YYZ,ORD,2023-10-28 19:20:00,2023-10-29 03:13:00,Lufthansa,7:53:00,2904,Boeing 767,230
FL-234114,YOW,ATL,2023-01-16 08:13:00,2023-01-16 16:39:00,Thai Airways,8:26:00,1013,Boeing 747,222
FL-763682,SYD,PEK,2023-05-13 12:55:00,2023-05-13 19:29:00,Swiss International Air Lines,6:34:00,1057,Airbus A330,232
FL-230352,LHR,YHZ,2023-07-13 14:42:00,2023-07-13 19:06:00,Qantas,4:24:00,1163,Boeing 747,202
FL-133479,YXU,MEL,2023-03-18 22:13:00,2023-03-19 03:39:00,China Southern Airlines,5:26:00,1602,Airbus A340,113
FL-277378,YXU,ORD,2023-05-16 14:00:00,2023-05-16 19:12:00,China Southern Airlines,5:12:00,2791,Airbus A320,217
FL-241345,ATL,IST,2023-09-09 06:03:00,2023-09-09 11:29:00,Lufthansa,5:26:00,2704,Airbus A350,101
FL-960462,LAX,DEN,2023-08-14 14:24:00,2023-08-14 19:40:00,Air France,5:16:00,2118,Boeing 787,194
FL-903118,SYD,FRA,2023-07-23 17:04:00,2023-07-23 19:41:00,British Airways,2:37:00,2388,Airbus A320,222
FL-805687,JFK,ICN,2023-12-26 03:26:00,2023-12-26 11:25:00,Cathay Pacific,7:59:00,1309,Boeing 777,233
FL-300951,PEK,FRA,2023-04-28 23:11:00,2023-04-29 04:49:00,KLM,5:38:00,763,Boeing 737 MAX,172
FL-276557,ATL,ICN,2023-11-09 18:08:00,2023-11-09 20:18:00,Air Python,2:10:00,2690,Airbus A340,178
FL-735766,FRA,LAX,2023-07-21 22:48:00,2023-07-22 04:28:00,KLM,5:40:00,1011,Airbus A320,179
FL-196767,IST,HKG,2023-06-18 03:36:00,2023-06-18 08:06:00,Etihad Airways,4:30:00,1736,Airbus A320,200
FL-683380,YVR,HND,2023-09-18 20:42:00,2023-09-18 23:25:00,Singapore Airlines,2:43:00,1393,Airbus A350,222
FL-276873,CDG,YOW,2023-07-18 23:03:00,2023-07-19 03:54:00,China Southern Airlines,4:51:00,2765,Airbus A350,108
FL-324273,LHR,ICN,2023-07-07 18:11:00,2023-07-07 20:28:00,Turkish Airlines,2:17:00,1521,Airbus A320,220
FL-753707,ORD,DFW,2023-12-07 11:11:00,2023-12-07 15:32:00,Asiana Airlines,4:21:00,1899,Embraer E190,124
FL-678269,YUL,MEL,2023-02-26 09:52:00,2023-02-26 14:54:00,Qantas,5:02:00,1999,Airbus A330,153
FL-419571,DFW,DXB,2023-08-27 08:43:00,2023-08-27 09:44:00,EVA Air,1:01:00,436,Airbus A330,233
FL-244662,SFO,DXB,2023-09-26 12:45:00,2023-09-26 15:09:00,WestJet,2:24:00,1874,Boeing 747,172
FL-751429,YOW,IST,2023-03-03 14:02:00,2023-03-03 22:00:00,Air France,7:58:00,2699,Boeing 737 MAX,156
FL-804696,CDG,DFW,2023-08-15 22:32:00,2023-08-16 03:53:00,Emirates,5:21:00,1110,Boeing 737 MAX,160
FL-302213,JFK,FCO,2023-04-12 20:24:00,2023-04-13 00:40:00,American Airlines,4:16:00,1738,Airbus A350,101
FL-587787,DXB,LAX,2023-06-26 14:31:00,2023-06-26 17:36:00,EVA Air,3:05:00,1688,Airbus A340,220
FL-461731,AMS,DXB,2023-04-15 18:18:00,2023-04-16 01:40:00,American Airlines,7:22:00,546,Boeing 777,153
FL-932685,SYD,ORD,2023-10-21 12:21:00,2023-10-21 14:22:00,Qantas,2:01:00,1855,Embraer E190,209
FL-334593,JFK,YHZ,2023-12-19 06:44:00,2023-12-19 14:45:00,ANA All Nippon Airways,8:01:00,1328,Boeing 737 MAX,203
FL-214627,HKG,ORD,2023-10-04 22:32:00,2023-10-05 01:04:00,Avianca,2:32:00,545,Embraer E190,142
FL-950493,ORD,IST,2023-04-13 04:31:00,2023-04-13 08:32:00,WestJet,4:01:00,2462,Boeing 787,138
FL-135640,YXU,LAX,2023-07-11 10:34:00,2023-07-11 19:18:00,ANA All Nippon Airways,8:44:00,1697,Boeing 737,205
FL-714474,ICN,YXU,2023-03-23 17:54:00,2023-03-23 23:25:00,Avianca,5:31:00,236,Airbus A330,211
FL-838411,DFW,SIN,2023-07-19 04:58:00,2023-07-19 12:31:00,Turkish Airlines,7:33:00,1878,Boeing 777,222
FL-243215,CDG,YOW,2023-10-17 22:32:00,2023-10-18 04:38:00,Qantas,6:06:00,1698,Boeing 787,185
FL-899041,SYD,AMS,2023-04-11 07:54:00,2023-04-11 11:03:00,Qatar Airways,3:09:00,2641,Boeing 777,126
FL-764948,DEN,YYZ,2023-05-18 02:58:00,2023-05-18 11:45:00,Turkish Airlines,8:47:00,314,Embraer E190,139
FL-327246,MIA,AMS,2023-07-14 20:38:00,2023-07-15 04:07:00,Alitalia,7:29:00,463,Boeing 787,207
FL-225738,DFW,IST,2023-05-07 20:33:00,2023-05-08 01:35:00,Asiana Airlines,5:02:00,362,Boeing 767,211
FL-799876,YHZ,DFW,2023-10-23 09:47:00,2023-10-23 18:45:00,American Airlines,8:58:00,2500,Airbus A380,217
FL-178504,JFK,MEX,2023-01-11 03:12:00,2023-01-11 08:41:00,Qatar Airways,5:29:00,2998,Airbus A330,233
FL-278790,ATL,HKG,2023-04-04 15:44:00,2023-04-04 21:02:00,Emirates,5:18:00,796,Airbus A380,182
FL-346918,CDG,FCO,2023-10-08 05:01:00,2023-10-08 13:20:00,WestJet,8:19:00,1253,Boeing 737 MAX,169
FL-994171,YYZ,DFW,2023-07-13 09:19:00,2023-07-13 10:34:00,Royal Jordanian,1:15:00,1698,Embraer E190,158
FL-730373,DEN,YYZ,2023-06-24 08:10:00,2023-06-24 16:21:00,Emirates,8:11:00,2756,Boeing 737,233
FL-837292,FCO,LAX,2023-05-13 20:10:00,2023-05-14 03:36:00,Qantas,7:26:00,1150,Embraer E190,221
FL-451900,LAX,LHR,2023-02-05 03:33:00,2023-02-05 05:48:00,Cathay Pacific,2:15:00,1124,Airbus A380,136
FL-559218,YOW,AMS,2023-08-04 02:26:00,2023-08-04 08:54:00,Turkish Airlines,6:28:00,2978,Bombardier Q400,105
FL-107159,ICN,DFW,2023-08-18 20:12:00,2023-08-18 21:50:00,Thai Airways,1:38:00,1491,Airbus A350,226
FL-155719,CDG,LHR,2023-10-05 02:12:00,2023-10-05 09:17:00,United Airlines,7:05:00,1420,Boeing 787,204
FL-147517,JFK,HKG,2023-09-17 08:01:00,2023-09-17 13:31:00,Thai Airways,5:30:00,306,Airbus A350,210
FL-978881,FRA,PEK,2023-01-13 05:06:00,2023-01-13 08:21:00,Air Python,3:15:00,2888,Boeing 777,244
FL-396567,CDG,SIN,2023-05-11 13:45:00,2023-05-11 17:51:00,ANA All Nippon Airways,4:06:00,2616,Airbus A380,157
FL-481616,DXB,HKG,2023-06-17 04:50:00,2023-06-17 11:07:00,Air Python,6:17:00,582,Airbus A340,234
FL-315840,MIA,LHR,2023-02-04 02:13:00,2023-02-04 05:01:00,Alitalia,2:48:00,2428,Boeing 737,198
FL-657476,YHZ,MEX,2023-03-04 19:32:00,2023-03-04 22:57:00,Thai Airways,3:25:00,2098,Boeing 787,108
FL-683548,YOW,MIA,2023-06-03 23:49:00,2023-06-04 07:28:00,Asiana Airlines,7:39:00,420,Embraer E190,245
FL-696916,JFK,ATL,2023-06-25 13:42:00,2023-06-25 19:35:00,Finnair,5:53:00,1874,Boeing 737 MAX,178
FL-305679,MEL,HND,2023-02-06 19:35:00,2023-02-07 03:27:00,United Airlines,7:52:00,1736,Boeing 767,225
FL-438736,YYZ,ATL,2023-04-19 16:55:00,2023-04-19 22:57:00,British Airways,6:02:00,352,Bombardier Q400,100
FL-443904,JFK,SYD,2023-04-14 05:19:00,2023-04-14 06:39:00,ANA All Nippon Airways,1:20:00,798,Airbus A380,136
FL-555400,YUL,DXB,2023-03-10 20:02:00,2023-03-11 02:11:00,British Airways,6:09:00,2933,Embraer E190,188
FL-613378,JFK,DXB,2023-06-28 01:55:00,2023-06-28 05:59:00,Asiana Airlines,4:04:00,1888,Bombardier Q400,159
FL-777396,CDG,FCO,2023-06-01 03:34:00,2023-06-01 07:34:00,American Airlines,4:00:00,1116,Boeing 777,168
FL-940769,CDG,FCO,2023-10-10 18:16:00,2023-10-10 19:54:00,Emirates,1:38:00,399,Airbus A330,125
FL-197427,MEX,SFO,2023-05-12 08:24:00,2023-05-12 09:34:00,KLM,1:10:00,262,Boeing 767,178
FL-422288,HND,CDG,2023-12-09 21:24:00,2023-12-10 01:40:00,Virgin Atlantic,4:16:00,259,Airbus A350,224
FL-591939,SYD,YVR,2023-01-24 20:29:00,2023-01-25 04:30:00,Delta Airlines,8:01:00,646,Bombardier CRJ900,246
FL-897298,MEX,SYD,2023-03-07 03:51:00,2023-03-07 07:52:00,Cathay Pacific,4:01:00,306,Embraer E190,138
FL-531601,LHR,HND,2023-12-26 04:45:00,2023-12-26 07:26:00,Singapore Airlines,2:41:00,2924,McDonnell Douglas MD-88,220
FL-581196,MIA,LHR,2023-12-23 06:22:00,2023-12-23 10:10:00,Swiss International Air Lines,3:48:00,2950,Airbus A320,235
FL-373179,YUL,YXU,2023-03-26 09:32:00,2023-03-26 15:13:00,Finnair,5:41:00,449,Embraer E190,119
FL-465775,JFK,YXU,2023-02-24 10:03:00,2023-02-24 16:37:00,Swiss International Air Lines,6:34:00,2164,Boeing 767,217
FL-750617,YXU,HKG,2023-07-01 14:57:00,2023-07-01 19:44:00,Royal Jordanian,4:47:00,1827,Boeing 737,222
FL-725776,DXB,SIN,2023-05-04 08:23:00,2023-05-04 11:54:00,Turkish Airlines,3:31:00,1007,Airbus A340,136
FL-316075,HKG,MEX,2023-07-08 08:27:00,2023-07-08 10:11:00,Virgin Atlantic,1:44:00,1719,McDonnell Douglas MD-88,188
FL-650307,YYZ,HND,2023-05-10 10:25:00,2023-05-10 11:39:00,Iberia,1:14:00,2046,McDonnell Douglas MD-88,137
FL-916587,PEK,YUL,2023-01-18 14:38:00,2023-01-18 18:20:00,Iberia,3:42:00,316,Bombardier CRJ900,187
FL-678272,SIN,FCO,2023-09-26 10:10:00,2023-09-26 12:57:00,China Southern Airlines,2:47:00,1062,Boeing 777,182
FL-418693,MEX,YYZ,2023-01-11 12:12:00,2023-01-11 18:48:00,Qantas,6:36:00,417,Airbus A320,140
FL-952785,FCO,YYZ,2023-03-28 04:29:00,2023-03-28 10:45:00,Lufthansa,6:16:00,2642,Airbus A340,170
FL-427632,MEL,MIA,2023-11-14 21:49:00,2023-11-15 04:39:00,Avianca,6:50:00,887,Airbus A350,108
FL-963456,LAX,SFO,2023-07-26 09:12:00,2023-07-26 12:47:00,Royal Jordanian,3:35:00,569,Bombardier CRJ900,129
FL-696535,DEN,DFW,2023-11-06 13:15:00,2023-11-06 18:11:00,Virgin Atlantic,4:56:00,2569,Boeing 787,124
FL-314361,YYZ,SFO,2023-01-13 15:46:00,2023-01-13 21:42:00,Cathay Pacific,5:56:00,1784,Boeing 767,180
FL-928951,MEX,LHR,2023-12-13 15:13:00,2023-12-13 22:47:00,Delta Airlines,7:34:00,2203,Airbus A330,168
FL-812587,MEL,SFO,2023-09-27 08:58:00,2023-09-27 13:59:00,American Airlines,5:01:00,1931,Bombardier Q400,159
FL-472521,PEK,IST,2023-09-16 23:13:00,2023-09-17 05:54:00,Air Python,6:41:00,1388,Airbus A320,210
FL-587501,SFO,HKG,2023-05-11 23:29:00,2023-05-12 03:25:00,United Airlines,3:56:00,1308,Airbus A350,194
FL-768567,YUL,DFW,2023-08-15 09:17:00,2023-08-15 14:03:00,Avianca,4:46:00,271,Airbus A320,244
FL-543182,IST,LAX,2023-06-06 01:48:00,2023-06-06 09:06:00,British Airways,7:18:00,2326,Embraer E190,163
FL-383469,FRA,LAX,2023-08-19 13:02:00,2023-08-19 15:53:00,Air Canada,2:51:00,289,Boeing 787,241
FL-889490,HND,CDG,2023-03-16 21:00:00,2023-03-17 00:57:00,Iberia,3:57:00,800,Bombardier CRJ900,181
FL-620946,SYD,ORD,2023-04-06 19:14:00,2023-04-07 01:16:00,Singapore Airlines,6:02:00,2052,Boeing 777,148
FL-408991,PEK,YHZ,2023-05-07 06:25:00,2023-05-07 08:35:00,British Airways,2:10:00,609,Airbus A330,148
FL-797381,YOW,CDG,2023-10-10 13:38:00,2023-10-10 14:52:00,EVA Air,1:14:00,927,McDonnell Douglas MD-88,220
FL-568943,MIA,AMS,2023-01-27 01:42:00,2023-01-27 09:48:00,Air France,8:06:00,1023,Boeing 737 MAX,184
FL-891463,LAX,FCO,2023-03-16 15:17:00,2023-03-16 19:43:00,American Airlines,4:26:00,1320,Boeing 737,182
FL-682641,MEX,YOW,2023-12-09 13:08:00,2023-12-09 16:15:00,Delta Airlines,3:07:00,1857,Airbus A380,157
FL-604997,JFK,DEN,2023-07-09 14:12:00,2023-07-09 22:21:00,Asiana Airlines,8:09:00,1389,McDonnell Douglas MD-88,242
FL-878192,YHZ,YOW,2023-01-18 14:44:00,2023-01-18 17:54:00,WestJet,3:10:00,2780,Boeing 767,160
FL-916373,LAX,SIN,2023-04-18 10:06:00,2023-04-18 17:47:00,Virgin Atlantic,7:41:00,2680,Airbus A380,153
FL-303529,FCO,ORD,2023-06-14 01:34:00,2023-06-14 09:24:00,Virgin Atlantic,7:50:00,1573,Boeing 787,158
FL-946775,DFW,YHZ,2023-01-09 17:28:00,2023-01-09 23:44:00,United Airlines,6:16:00,1254,Embraer E190,106
FL-971935,YYZ,LHR,2023-08-23 17:35:00,2023-08-23 20:05:00,American Airlines,2:30:00,1420,Boeing 737,147
FL-329635,HND,MEL,2023-06-28 04:36:00,2023-06-28 09:15:00,ANA All Nippon Airways,4:39:00,1530,Embraer E190,116
FL-802268,SIN,ORD,2023-08-16 04:56:00,2023-08-16 11:47:00,Air France,6:51:00,520,Boeing 737 MAX,125
FL-262428,MEL,DFW,2023-09-14 07:18:00,2023-09-14 15:06:00,Cathay Pacific,7:48:00,273,Boeing 787,178
FL-298185,YVR,HND,2023-04-28 04:37:00,2023-04-28 09:25:00,Lufthansa,4:48:00,2065,Boeing 747,171
FL-197095,YOW,YHZ,2023-06-15 20:34:00,2023-06-16 04:07:00,Asiana Airlines,7:33:00,1104,Boeing 737 MAX,187
FL-975660,MEX,HKG,2023-12-18 22:38:00,2023-12-19 06:55:00,Air Canada,8:17:00,1409,Bombardier Q400,202
FL-941465,DFW,PEK,2023-11-20 08:17:00,2023-11-20 15:40:00,British Airways,7:23:00,902,Airbus A330,203
FL-694442,MIA,JFK,2023-11-13 19:16:00,2023-11-13 21:40:00,Singapore Airlines,2:24:00,490,Airbus A330,147
FL-747139,MIA,CDG,2023-05-21 14:56:00,2023-05-21 23:25:00,Cathay Pacific,8:29:00,2527,Bombardier CRJ900,238
FL-706293,DEN,SYD,2023-06-28 15:18:00,2023-06-28 17:37:00,Cathay Pacific,2:19:00,860,Boeing 777,214
FL-564113,DEN,CDG,2023-04-16 00:54:00,2023-04-16 02:03:00,Lufthansa,1:09:00,1068,Airbus A320,133
FL-253945,LHR,HND,2023-04-06 03:16:00,2023-04-06 11:45:00,United Airlines,8:29:00,783,Bombardier CRJ900,154
FL-161723,YXU,HKG,2023-09-24 12:34:00,2023-09-24 13:48:00,Finnair,1:14:00,1720,Bombardier Q400,135
FL-829293,ATL,SFO,2023-08-08 18:40:00,2023-08-08 21:23:00,Thai Airways,2:43:00,2547,Airbus A350,123
FL-363744,ICN,CDG,2023-06-12 18:28:00,2023-06-12 19:30:00,Qatar Airways,1:02:00,1287,Airbus A330,154
FL-110939,SIN,LAX,2023-08-11 13:55:00,2023-08-11 18:27:00,Royal Jordanian,4:32:00,329,Boeing 777,128
FL-913256,DEN,YXU,2023-09-05 22:42:00,2023-09-06 06:21:00,KLM,7:39:00,2462,Boeing 787,239
FL-353402,SYD,DFW,2023-06-14 02:39:00,2023-06-14 10:52:00,Emirates,8:13:00,2887,Boeing 737,247
FL-500063,LHR,HND,2023-06-16 16:57:00,2023-06-16 23:54:00,Virgin Atlantic,6:57:00,325,Boeing 777,230
FL-158526,YOW,PEK,2023-02-28 07:48:00,2023-02-28 15:31:00,Etihad Airways,7:43:00,498,Boeing 747,176
FL-507529,PEK,DEN,2023-03-05 21:33:00,2023-03-06 03:30:00,Singapore Airlines,5:57:00,1232,Bombardier CRJ900,245
FL-997313,DFW,YOW,2023-09-19 15:17:00,2023-09-19 17:09:00,WestJet,1:52:00,283,Boeing 787,141
FL-713487,AMS,YVR,2023-08-27 12:32:00,2023-08-27 19:02:00,American Airlines,6:30:00,1139,Boeing 777,156
FL-347622,FRA,DFW,2023-06-08 13:16:00,2023-06-08 18:49:00,Royal Jordanian,5:33:00,1112,Boeing 747,235
FL-643810,HKG,JFK,2023-08-15 17:36:00,2023-08-15 22:22:00,Thai Airways,4:46:00,1578,Boeing 767,193
FL-653939,PEK,FRA,2023-08-23 05:58:00,2023-08-23 10:27:00,Thai Airways,4:29:00,2907,Airbus A380,104
FL-501392,DFW,SIN,2023-03-16 17:14:00,2023-03-16 23:03:00,Air Canada,5:49:00,918,Embraer E190,137
FL-100713,HKG,MEL,2023-10-08 03:16:00,2023-10-08 08:19:00,Air Canada,5:03:00,726,Boeing 737,109
FL-338034,IST,YOW,2023-07-02 00:16:00,2023-07-02 04:45:00,China Southern Airlines,4:29:00,1237,Boeing 737 MAX,116
FL-738324,FCO,YOW,2023-02-22 19:26:00,2023-02-22 21:42:00,Aeroflot,2:16:00,650,Airbus A350,200
FL-375480,YUL,ATL,2023-06-04 17:00:00,2023-06-05 00:03:00,Swiss International Air Lines,7:03:00,1221,Boeing 737,161
FL-265413,ORD,CDG,2023-04-12 11:21:00,2023-04-12 16:48:00,Virgin Atlantic,5:27:00,2444,Airbus A350,163
FL-893579,FCO,LAX,2023-08-12 18:52:00,2023-08-13 00:37:00,Emirates,5:45:00,2933,Boeing 737,172
FL-416500,IST,ICN,2023-06-25 23:56:00,2023-06-26 06:38:00,China Southern Airlines,6:42:00,447,Bombardier CRJ900,163
FL-362512,SYD,MIA,2023-04-18 06:08:00,2023-04-18 10:39:00,Alitalia,4:31:00,2328,McDonnell Douglas MD-88,177
FL-342488,LHR,MEX,2023-12-22 10:33:00,2023-12-22 15:02:00,Finnair,4:29:00,2343,Airbus A350,166
FL-180012,ORD,YUL,2023-02-16 04:21:00,2023-02-16 08:50:00,ANA All Nippon Airways,4:29:00,2147,Boeing 737,210
FL-266770,YVR,LAX,2023-07-04 20:43:00,2023-07-05 03:22:00,Etihad Airways,6:39:00,2502,Airbus A340,166
FL-849816,FRA,DEN,2023-07-15 17:16:00,2023-07-15 23:29:00,Qantas,6:13:00,1017,Airbus A350,149
FL-963683,LAX,YOW,2023-10-11 20:52:00,2023-10-12 03:43:00,Qantas,6:51:00,1907,Boeing 767,116
FL-115179,YHZ,MEL,2023-12-08 05:45:00,2023-12-08 14:20:00,KLM,8:35:00,2259,Boeing 787,226
FL-196985,AMS,PEK,2023-12-04 23:01:00,2023-12-05 01:52:00,EVA Air,2:51:00,458,Bombardier Q400,134
FL-496089,FCO,PEK,2023-09-10 01:28:00,2023-09-10 07:25:00,Delta Airlines,5:57:00,1294,Boeing 737,249
FL-414383,ATL,LAX,2023-10-11 07:52:00,2023-10-11 15:18:00,Delta Airlines,7:26:00,2292,Bombardier CRJ900,139
FL-478826,YYZ,YXU,2023-09-01 19:42:00,2023-09-02 04:11:00,Royal Jordanian,8:29:00,2349,Bombardier CRJ900,206
FL-634723,SIN,DFW,2023-02-24 03:23:00,2023-02-24 08:36:00,Air Python,5:13:00,2798,Bombardier Q400,142
FL-704639,HKG,YVR,2023-09-03 16:39:00,2023-09-03 23:52:00,United Airlines,7:13:00,2157,Boeing 767,206
FL-493630,IST,DEN,2023-07-16 03:16:00,2023-07-16 08:39:00,KLM,5:23:00,204,Airbus A380,194
FL-656016,LHR,MEX,2023-04-06 14:00:00,2023-04-06 19:03:00,British Airways,5:03:00,426,Airbus A340,138
FL-388155,MIA,MEX,2023-11-13 22:36:00,2023-11-14 01:45:00,Air France,3:09:00,2532,Boeing 787,191
FL-376200,YUL,SIN,2023-11-18 02:16:00,2023-11-18 07:00:00,China Southern Airlines,4:44:00,400,Airbus A350,249
FL-957668,LAX,PEK,2023-07-03 20:52:00,2023-07-03 23:45:00,KLM,2:53:00,2798,Airbus A380,167
FL-847018,LHR,FRA,2023-02-23 16:00:00,2023-02-23 21:39:00,Turkish Airlines,5:39:00,1796,Boeing 787,228
FL-694600,DEN,MEX,2023-07-01 04:08:00,2023-07-01 11:11:00,Thai Airways,7:03:00,2302,Airbus A330,169
FL-678808,AMS,YUL,2023-04-25 02:32:00,2023-04-25 07:11:00,Iberia,4:39:00,2881,Airbus A350,152
FL-308940,CDG,HKG,2023-02-25 15:37:00,2023-02-25 22:44:00,Singapore Airlines,7:07:00,2578,Boeing 737,220
FL-970409,JFK,MEX,2023-05-11 04:58:00,2023-05-11 06:20:00,Alitalia,1:22:00,2883,Boeing 777,168
FL-421595,ORD,DEN,2023-06-05 16:58:00,2023-06-05 20:54:00,Virgin Atlantic,3:56:00,2132,Boeing 737 MAX,108
FL-133929,SIN,MEL,2023-11-15 09:25:00,2023-11-15 12:01:00,United Airlines,2:36:00,1878,Airbus A340,154
FL-749706,MEX,PEK,2023-01-06 19:59:00,2023-01-07 01:03:00,Turkish Airlines,5:04:00,738,Airbus A320,227
FL-831285,MIA,YHZ,2023-03-09 10:06:00,2023-03-09 15:12:00,Iberia,5:06:00,314,Airbus A380,199
FL-373368,ATL,DXB,2023-05-20 07:49:00,2023-05-20 12:05:00,Finnair,4:16:00,2786,Bombardier Q400,148
FL-949913,PEK,CDG,2023-09-06 14:40:00,2023-09-06 20:33:00,Virgin Atlantic,5:53:00,1620,Airbus A340,193
FL-209596,ORD,FCO,2023-07-20 11:25:00,2023-07-20 14:28:00,Etihad Airways,3:03:00,438,Embraer E190,144
FL-166086,YOW,ATL,2023-03-14 01:54:00,2023-03-14 10:35:00,Air France,8:41:00,2993,Boeing 747,223
FL-472385,ORD,HKG,2023-12-18 14:29:00,2023-12-18 23:14:00,Etihad Airways,8:45:00,1052,Embraer E190,118
FL-819334,ATL,ORD,2023-04-11 21:20:00,2023-04-12 01:22:00,Cathay Pacific,4:02:00,2660,Airbus A340,138
FL-664357,LAX,YYZ,2023-05-22 01:14:00,2023-05-22 04:26:00,WestJet,3:12:00,2505,Boeing 737 MAX,213
FL-690189,MEL,AMS,2023-06-14 06:13:00,2023-06-14 12:18:00,WestJet,6:05:00,848,Bombardier CRJ900,119
FL-959231,SFO,YOW,2023-01-02 17:22:00,2023-01-02 20:13:00,KLM,2:51:00,417,Boeing 787,158
FL-228769,SIN,PEK,2023-03-14 06:00:00,2023-03-14 12:43:00,WestJet,6:43:00,1273,Boeing 737 MAX,225
FL-433627,MEL,ORD,2023-07-14 19:44:00,2023-07-14 21:57:00,Qatar Airways,2:13:00,2642,McDonnell Douglas MD-88,115
FL-571513,MIA,LAX,2023-12-13 07:02:00,2023-12-13 13:05:00,KLM,6:03:00,412,Boeing 737,221
FL-490268,AMS,DXB,2023-07-27 09:37:00,2023-07-27 17:52:00,EVA Air,8:15:00,2777,Airbus A330,199
FL-345717,AMS,MEX,2023-05-09 10:58:00,2023-05-09 15:25:00,Finnair,4:27:00,2228,Boeing 737 MAX,127
FL-736754,IST,PEK,2023-10-20 12:39:00,2023-10-20 15:11:00,Cathay Pacific,2:32:00,632,Bombardier CRJ900,116
FL-717988,DEN,CDG,2023-01-17 07:32:00,2023-01-17 08:43:00,Thai Airways,1:11:00,1940,Embraer E190,112
FL-654891,FRA,IST,2023-10-15 06:03:00,2023-10-15 08:37:00,Emirates,2:34:00,780,Boeing 777,187
FL-134429,LAX,DXB,2023-01-27 06:13:00,2023-01-27 09:56:00,ANA All Nippon Airways,3:43:00,2535,McDonnell Douglas MD-88,167
